createdAt,updatedAt,id,createdById,updatedById,payment_method,package_id,fee,progress,student_id,payment_date,start_date,end_date,transport_fee,total,month_convert,discount,salary_id,invoice_number,commission,done
2026-01-02 12:32:48.175+00,2026-04-25 12:37:24.17+00,687,3,3,Qr Pay,9,650,1,142,2026-01-02,2026-01-10 07:00:00+00,2026-01-10 07:50:00+00,0,650,2026/1,0,100,INV260102-0538,195,true
2026-01-02 12:33:38.37+00,2026-04-18 07:12:41.567+00,688,3,3,Qr Pay,9,650,0.9,143,2026-01-03,2026-01-10 07:00:00+00,2026-01-10 07:50:00+00,0,650,2026/1,0,100,INV260102-0539,195,
2026-01-03 06:01:22.281+00,2026-01-06 06:58:24.008+00,691,3,3,Qr Pay,1,120,1,138,2026-01-04,2026-01-04 07:00:00+00,2026-01-04 07:40:00+00,0,100,2026/1,20,100,INV260103-0541,30,true
2026-01-03 06:01:50.005+00,2026-01-30 10:38:23.214+00,692,3,3,Online Transfer,5,320,1,140,2026-01-03,2026-01-04 03:30:00+00,2026-01-04 04:20:00+00,0,320,2026/1,0,100,INV260103-0542,96,true
2026-01-03 06:02:02.281+00,2026-01-30 10:38:41.325+00,693,3,3,Online Transfer,5,320,1,141,2026-01-03,2026-01-04 03:30:00+00,2026-01-04 04:10:00+00,0,320,2026/1,0,100,INV260103-0543,96,true
2026-01-08 07:47:12.05+00,2026-04-12 07:02:11.387+00,695,3,3,Qr Pay,2,400,0.75,46,2026-01-08,2026-01-11 08:30:00+00,2026-01-11 09:10:00+00,0,400,2026/1,0,100,INV260108-0544,120,
2026-01-08 08:32:02.39+00,2026-04-28 16:44:31.072+00,697,3,3,Online Transfer,3,950,1,130,2026-01-08,2026-01-13 07:50:00+00,2026-01-13 08:40:00+00,0,950,2026/1,0,100,INV260108-0546,285,
2026-01-09 12:11:00.826+00,2026-03-03 13:36:32.861+00,698,3,3,Qr Pay,2,400,1,33,2026-01-09,2026-01-10 00:45:00+00,2026-01-10 01:25:00+00,0,400,2026/1,0,100,INV260109-0547,120,true
2026-01-10 14:58:06.413+00,2026-04-18 05:02:51.673+00,699,3,3,Qr Pay,12,575,0.8,104,2026-01-10,2026-01-17 06:15:00+00,2026-01-17 07:05:00+00,0,575,2026/1,0,100,INV260110-0548,172.5,
2026-01-12 15:05:31.915+00,2026-03-31 03:15:08.438+00,700,3,3,Online Transfer,3,950,1,144,2026-01-12,2026-01-16 06:30:00+00,2026-01-16 07:20:00+00,90,1040,2026/1,0,100,INV260112-0549,285,true
2026-01-20 12:31:56.43+00,2026-04-22 14:59:19.075+00,701,3,3,Online Transfer,15,950,0.9,89,2026-01-20,2026-01-21 08:45:00+00,2026-01-21 09:15:00+00,50,1000,2026/1,0,100,INV260120-0550,285,
2026-01-21 14:25:51.479+00,2026-02-12 13:10:54.466+00,702,3,3,Qr Pay,2,400,1,148,2026-01-08,2026-01-16 12:00:00+00,2026-01-16 12:40:00+00,0,400,2026/1,0,100,INV260108-0545,120,true
2026-01-24 03:01:33.134+00,2026-04-22 15:10:57.276+00,704,3,3,Online Transfer,3,950,0.5,84,2026-01-23,2026-02-05 10:00:00+00,2026-02-05 10:50:00+00,0,950,2026/1,0,100,INV260123-0551,285,
2026-01-24 03:02:06.982+00,2026-04-26 07:29:07.368+00,705,3,3,Online Transfer,3,950,0.9,30,2026-01-24,2026-01-28 09:30:00+00,2026-01-28 11:00:00+00,0,950,2026/1,0,100,INV260124-0552,285,
2026-01-24 09:13:07.208+00,2026-04-26 07:05:13.381+00,707,3,3,Qr Pay,2,400,1,107,2026-01-24,2026-01-25 01:00:00+00,2026-01-25 01:50:00+00,0,400,2026/1,0,100,INV260124-0554,120,
2026-01-24 09:17:42.714+00,2026-04-09 06:31:24.989+00,708,3,3,Cash,14,0,0.5,152,2026-01-25,2026-01-24 09:30:00+00,2026-01-24 10:20:00+00,0,0,2026/1,0,100,INV260125-MYR500,0,
2026-01-30 10:38:19.006+00,2026-03-24 03:21:43.145+00,711,3,3,Online Transfer,5,320,1,140,2026-01-30,2026-02-01 03:30:00+00,2026-02-01 04:20:00+00,0,320,2026/1,0,100,INV260130-0556,96,true
2026-01-30 10:38:38.043+00,2026-03-24 03:21:45.043+00,712,3,3,Online Transfer,5,320,1,141,2026-01-30,2026-02-01 03:30:00+00,2026-02-01 04:10:00+00,0,320,2026/1,0,100,INV260130-0557,96,true
2026-01-31 10:14:56.822+00,2026-04-25 08:54:49.38+00,713,3,3,Online Transfer,3,950,0.8,67,2026-01-03,2026-02-22 02:00:00+00,2026-02-22 02:50:00+00,0,950,2026/1,0,100,INV260103-0540,285,
2026-01-31 10:22:44.079+00,2026-04-24 13:53:53.181+00,714,3,3,Qr Pay,6,750,0.7,36,2026-01-31,2026-02-13 02:00:00+00,2026-02-13 02:50:00+00,0,750,2026/1,0,100,INV260131-0558,225,
2026-01-31 10:23:09.28+00,2026-04-24 13:54:07.809+00,715,3,3,Qr Pay,6,750,0.7,11,2026-01-31,2026-02-13 02:00:00+00,2026-02-13 02:50:00+00,0,750,2026/1,0,100,INV260131-0559,225,
2026-02-01 13:30:36.077+00,2026-04-26 07:29:05.271+00,716,3,3,Online Transfer,3,950,0.5,17,2026-01-30,2026-02-22 06:30:00+00,2026-02-22 07:00:00+00,0,950,2026/1,0,100,INV260130-0555,285,
2026-02-08 07:54:53.061+00,2026-04-26 07:29:08.78+00,718,3,3,Online Transfer,3,950,0.6,23,2026-01-24,2026-03-07 04:30:00+00,2026-03-07 05:00:00+00,0,950,2026/1,0,100,INV260124-0553,285,
2026-02-08 08:00:55.444+00,2026-03-24 03:21:46.624+00,719,3,3,Qr Pay,2,400,1,131,2026-02-07,2026-02-24 07:50:00+00,2026-02-24 08:40:00+00,0,400,2026/2,0,104,INV260207-0560,120,true
2026-02-12 13:10:47.465+00,2026-04-24 13:53:00.18+00,722,3,3,Qr Pay,3,950,0.7,148,2026-02-12,2026-02-27 12:00:00+00,2026-02-27 12:40:00+00,0,950,2026/2,0,104,INV260212-0563,285,
2026-02-14 17:18:07.81+00,2026-04-25 08:54:53.077+00,723,3,3,Online Transfer,21,654,0.5,122,2026-02-14,2026-03-07 02:00:00+00,2026-03-07 02:50:00+00,66,720,2026/2,0,104,INV260214-0564,196.2,
2026-02-14 17:18:28.064+00,2026-04-25 08:54:55.185+00,724,3,3,Online Transfer,21,654,0.5,124,2026-02-14,2026-03-07 02:00:00+00,2026-03-07 02:50:00+00,66,720,2026/2,0,104,INV260214-0565,196.2,
2026-02-14 17:18:42.27+00,2026-04-25 08:54:56.469+00,725,3,3,Online Transfer,21,654,0.5,123,2026-02-14,2026-03-07 02:00:00+00,2026-03-07 02:50:00+00,66,720,2026/2,0,104,INV260214-0566,196.2,
2026-03-01 12:36:52.225+00,2026-03-01 12:36:52.25+00,726,3,3,Online Transfer,,-250,0,,2026-03-01,,,0,-250,,0,,EXP0091_SSM RENEWAL,,
2026-03-01 12:38:10.535+00,2026-03-01 12:38:10.543+00,727,3,3,Online Transfer,,-20,0,,2026-01-28,,,0,-20,,0,,EXPENSES_SSM COMPOUND,,
2026-03-03 13:37:08.051+00,2026-04-28 16:44:42.771+00,728,3,3,Cash,6,0,0.6,37,2026-03-03,2026-03-03 01:45:00+00,2026-03-03 02:35:00+00,0,0,2026/3,0,105,INV260303-MYR750,0,
2026-03-03 13:37:47.113+00,2026-04-08 05:22:14.331+00,729,3,3,Qr Pay,2,400,1,33,2026-03-03,2026-03-04 08:00:00+00,2026-03-04 08:40:00+00,0,400,2026/3,0,105,INV260303-0567,120,true
2026-03-06 06:33:43.644+00,2026-04-23 15:45:47.387+00,732,3,3,Qr Pay,3,950,0.5,137,2026-03-06,2026-03-12 08:00:00+00,2026-03-12 08:40:00+00,0,950,2026/3,0,105,INV260306-0570,285,
2026-03-06 13:17:14.944+00,2026-04-26 07:03:39.197+00,734,3,3,Qr Pay,14,400,0.5,132,2026-03-06,2026-03-28 00:00:00+00,2026-03-28 00:50:00+00,100,500,2026/3,0,105,INV260306-0572,120,
2026-03-08 17:18:45.269+00,2026-04-24 13:53:03.371+00,737,3,3,Online Transfer,5,320,0.5,126,2026-03-09,2026-03-13 09:20:00+00,2026-03-13 09:50:00+00,0,320,2026/3,0,105,INV260309-0575,96,
2026-03-08 17:18:59.401+00,2026-04-24 13:53:22.77+00,738,3,3,Online Transfer,5,320,0.5,125,2026-03-09,2026-03-13 10:00:00+00,2026-03-13 10:30:00+00,0,320,2026/3,0,105,INV260309-0576,96,
2026-03-10 02:06:37.563+00,2026-04-02 16:25:46.719+00,739,3,3,Qr Pay,13,120,1,149,2026-03-10,2026-03-11 06:30:00+00,2026-03-11 07:20:00+00,30,150,2026/3,0,105,INV260310-0577,36,true
2026-03-10 02:30:01.314+00,2026-04-18 05:02:53.669+00,740,3,3,Qr Pay,9,650,0.5,128,2026-03-08,2026-03-21 06:15:00+00,2026-03-21 06:55:00+00,0,650,2026/3,0,105,INV260308-0574,195,
2026-03-10 02:30:48.963+00,2026-03-10 02:30:48.971+00,741,3,3,Online Transfer,,-48,0,,2026-03-10,,,0,-48,,0,,EXP0092-XOX RENEWAL,,
2026-03-12 04:29:54.181+00,2026-04-23 15:46:08.775+00,742,3,3,Online Transfer,3,950,0.1,38,2026-03-06,2026-03-19 11:40:00+00,2026-03-19 12:30:00+00,0,950,2026/3,0,105,INV260306-0568,285,
2026-03-14 13:40:55.78+00,2026-04-25 12:37:26.076+00,743,3,3,Qr Pay,2,400,1,154,2026-03-14,2026-03-21 08:00:00+00,2026-03-21 08:50:00+00,0,400,2026/3,0,105,INV260307-0573,120,true
2026-03-15 04:38:56.98+00,2026-04-24 13:52:49.174+00,744,3,3,Qr Pay,64,480,0.5,55,2026-03-15,2026-03-20 08:15:00+00,2026-03-20 09:05:00+00,0,480,2026/3,0,105,INV260315-0578,144,
2026-03-19 14:12:55.026+00,2026-04-24 13:54:22.009+00,746,3,3,Online Transfer,15,950,0.5,153,2026-03-19,2026-03-20 00:30:00+00,2026-03-20 01:20:00+00,50,1000,2026/3,0,105,INV260319-0579,285,
2026-03-24 03:02:49.661+00,2026-04-28 16:44:35.777+00,747,3,3,Qr Pay,2,400,0.75,131,2026-03-24,2026-03-24 07:50:00+00,2026-03-24 08:40:00+00,0,400,2026/3,0,105,INV260324-0580,120,
2026-03-24 03:03:26.076+00,2026-04-25 08:55:10.271+00,748,3,3,Qr Pay,6,750,0.3,140,2026-03-24,2026-03-28 10:30:00+00,2026-03-28 11:20:00+00,0,750,2026/3,0,105,INV260324-0581,225,
2026-03-24 03:20:06.35+00,2026-04-25 08:55:11.88+00,749,3,3,Qr Pay,6,750,0.3,141,2026-03-24,2026-03-28 10:30:00+00,2026-03-28 11:20:00+00,0,750,2026/3,0,105,INV260324-0582,225,
2026-03-24 08:01:59.167+00,2026-04-26 07:29:20.375+00,750,3,3,Qr Pay,2,400,0.25,58,2026-03-24,2026-03-29 05:00:00+00,2026-03-29 05:50:00+00,0,400,2026/3,0,105,INV260324-0583,120,
2026-03-24 15:26:15.186+00,2026-03-25 05:18:46.141+00,751,3,3,Qr Pay,69,0,1,145,2026-03-24,2026-03-24 00:00:00+00,2026-03-24 00:30:00+00,10,10,2026/3,0,105,INV260306-0569,0,true
2026-03-25 01:18:06.601+00,2026-04-01 01:30:34.225+00,752,3,3,Qr Pay,13,120,0,145,2026-03-06,2026-04-01 00:00:00+00,2026-04-01 00:30:00+00,0,115,2026/3,5,105,INV260306-0569,34.5,
2026-03-26 05:07:54.705+00,2026-04-26 07:30:49.574+00,753,3,3,Qr Pay,3,950,0.1,74,2026-03-06,2026-04-04 09:30:00+00,2026-04-04 10:20:00+00,0,950,2026/3,0,105,INV260306-0571,285,
2026-03-31 03:14:58.426+00,2026-04-28 16:44:40.988+00,754,3,3,Qr Pay,3,950,0.2,144,2026-03-31,2026-04-02 10:15:00+00,2026-04-02 11:05:00+00,100,1050,2026/3,0,105,INV260331-0583,285,
2026-03-31 03:21:12.611+00,2026-03-31 03:21:12.617+00,755,3,3,Online Transfer,,-500,0,,2026-03-31,,,0,-500,,0,,EXP0093_META BUSINESS ADVISORY,,
2026-04-01 01:27:16.697+00,2026-04-23 15:46:50.2+00,756,3,3,Qr Pay,8,280,0.25,72,2026-03-31,2026-04-02 09:00:00+00,2026-04-02 09:50:00+00,0,280,2026/3,0,105,INV260209-0561,84,
2026-04-01 01:27:33.367+00,2026-04-23 15:47:03.281+00,757,3,3,Qr Pay,8,280,0.25,71,2026-03-31,2026-04-02 09:00:00+00,2026-04-02 09:50:00+00,0,280,2026/3,0,105,INV260209-0562,84,
2026-04-01 15:12:19.999+00,2026-04-28 16:44:38.971+00,758,3,3,Qr Pay,3,950,0.3,68,2026-04-01,2026-04-07 09:15:00+00,2026-04-07 10:05:00+00,0,950,2026/4,0,107,INV260401-0584,285,
2026-04-04 08:28:12.727+00,2026-04-26 07:05:15.566+00,760,3,3,Online Transfer,2,400,1,87,2026-04-04,2026-04-05 02:10:00+00,2026-04-05 03:00:00+00,0,400,2026/4,0,107,INV260404-0586,120,
2026-04-05 06:37:10.853+00,2026-04-25 08:54:47.491+00,761,3,3,Qr Pay,14,400,0.75,155,2026-04-05,2026-04-06 00:15:00+00,2026-04-06 01:05:00+00,100,500,2026/4,0,107,INV260405-0588,120,
2026-04-05 06:39:03.8+00,2026-04-26 07:29:00.977+00,762,3,3,Online Transfer,6,750,0.4,150,2026-04-05,2026-04-06 03:15:00+00,2026-04-06 04:05:00+00,0,750,2026/4,0,107,INV260405-0587,225,
2026-04-05 06:39:37.035+00,2026-04-26 07:29:02.975+00,763,3,3,Online Transfer,6,750,0.4,149,2026-04-01,2026-04-05 03:15:00+00,2026-04-05 04:05:00+00,0,750,2026/4,0,107," INV260401-0585",225,
2026-04-08 05:22:08.795+00,2026-04-22 14:59:17.374+00,764,3,3,Qr Pay,2,400,0.5,33,2026-04-08,2026-04-08 08:00:00+00,2026-04-08 08:40:00+00,0,400,2026/4,0,107,INV260408-0589,120,
2026-04-08 05:29:03.005+00,2026-04-24 13:52:52.073+00,765,3,3,Qr Pay,64,480,0.2,56,2026-04-08,2026-04-10 08:00:00+00,2026-04-10 08:50:00+00,0,480,2026/4,0,107,INV260408-0590,144,
2026-04-15 16:11:45.304+00,2026-04-15 16:11:45.987+00,769,3,3,Online Transfer,3,950,0,30,2026-04-15,2026-05-20 09:30:00+00,2026-05-20 11:00:00+00,0,950,2026/4,0,107,INV260415-0592,285,
2026-04-18 08:08:56.285+00,2026-04-18 08:08:57.167+00,770,3,3,Qr Pay,9,650,0,143,2026-04-18,2026-05-16 07:00:00+00,2026-05-16 07:50:00+00,0,650,2026/4,0,107,INV260418-0593,195,
2026-04-22 15:09:13.783+00,2026-04-22 15:10:24.686+00,771,3,3,Online Transfer,40,1000,0.1,30,2026-04-15,2026-04-25 03:00:00+00,2026-04-25 04:30:00+00,0,1000,2026/4,0,107,INV260415-0592,300,
2026-04-22 15:09:39.058+00,2026-04-22 15:10:04.686+00,772,3,3,Online Transfer,40,1000,0.1,20,2026-04-15,2026-04-25 03:00:00+00,2026-04-25 04:30:00+00,0,1000,2026/4,0,107,INV260415-0591,300,
